Date,Region,Cases,Recoveries,Deaths,Deaths per day,Cases per day ,Recoveries per day
19/02/2021,Erongo,7296,7085,87,0,2,43
19/02/2021,Hardap,1523,1424,15,0,12,0
19/02/2021,Kharas,2349,2261,26,0,4,0
19/02/2021,Kavango East,1153,855,13,0,41,0
19/02/2021,Kavango West,149,67,2,0,10,0
19/02/2021,Khomas,14963,14718,155,1,35,33
19/02/2021,Kunene,900,849,8,0,3,0
19/02/2021,Ohangwena,721,658,12,0,7,15
19/02/2021,Omaheke,742,707,9,0,2,0
19/02/2021,Omusati,779,662,4,0,53,6
19/02/2021,Oshana,2460,2306,24,0,14,22
19/02/2021,Oshikoto,1937,1409,8,0,105,0
19/02/2021,Otjozondupa,1815,1714,31,1,7,29
19/02/2021,Zambezi,508,320,8,1,7,0
20/02/2021,Erongo,7325,7085,87,0,29,0
20/02/2021,Hardap,1528,1429,15,0,5,5
20/02/2021,Kharas,2362,2275,26,0,13,14
20/02/2021,Kavango East,1208,855,13,0,55,0
20/02/2021,Kavango West,154,67,2,0,5,0
20/02/2021,Khomas,14981,14754,155,0,18,36
20/02/2021,Kunene,905,849,8,0,5,0
20/02/2021,Ohangwena,721,658,12,0,0,0
20/02/2021,Omaheke,747,707,9,0,5,0
20/02/2021,Omusati,779,662,4,0,0,0
20/02/2021,Oshana,2460,2306,24,0,0,0
20/02/2021,Oshikoto,1962,1409,8,0,25,0
20/02/2021,Otjozondupa,1832,1714,31,0,17,0
20/02/2021,Zambezi,519,320,8,0,11,0
21/02/2021,Erongo,7349,7085,87,0,24,0
21/02/2021,Hardap,1534,1442,16,1,6,13
21/02/2021,Kharas,2366,2277,26,0,4,2
21/02/2021,Kavango East,1214,888,13,0,6,33
21/02/2021,Kavango West,155,141,2,0,1,74
21/02/2021,Khomas,15008,14764,156,1,27,10
21/02/2021,Kunene,909,849,8,0,4,0
21/02/2021,Ohangwena,745,658,12,0,24,0
21/02/2021,Omaheke,748,716,9,0,1,9
21/02/2021,Omusati,851,704,4,0,72,42
21/02/2021,Oshana,2478,2306,25,1,18,0
21/02/2021,Oshikoto,2010,1409,9,1,48,0
21/02/2021,Otjozondupa,1853,1714,31,0,21,0
21/02/2021,Zambezi,522,320,8,0,3,0
22/02/2021,Erongo,7353,7085,88,1,4,0
22/02/2021,Hardap,1556,1442,16,0,22,0
22/02/2021,Kharas,2369,2277,27,1,3,0
22/02/2021,Kavango East,1229,922,13,0,15,34
22/02/2021,Kavango West,155,141,2,0,0,0
22/02/2021,Khomas,15034,14805,157,1,26,41
22/02/2021,Kunene,914,849,8,0,5,0
22/02/2021,Ohangwena,746,674,13,1,1,16
22/02/2021,Omaheke,748,716,9,0,0,0
22/02/2021,Omusati,895,704,4,0,44,0
22/02/2021,Oshana,2483,2306,25,0,5,0
22/02/2021,Oshikoto,2024,1409,9,0,14,0
22/02/2021,Otjozondupa,1857,1769,32,1,4,55
22/02/2021,Zambezi,535,320,8,0,13,0
23/02/2021,Erongo,7353,7085,88,0,0,0
23/02/2021,Hardap,1556,1442,16,0,0,0
23/02/2021,Kharas,2369,2277,27,0,0,0
23/02/2021,Kavango East,1229,922,13,0,0,0
23/02/2021,Kavango West,155,141,2,0,0,0
23/02/2021,Khomas,15034,14805,157,0,0,0
23/02/2021,Kunene,914,849,8,0,0,0
23/02/2021,Ohangwena,746,674,13,0,0,0
23/02/2021,Omaheke,748,716,9,0,0,0
23/02/2021,Omusati,895,704,4,0,0,0
23/02/2021,Oshana,2483,2306,25,0,0,0
23/02/2021,Oshikoto,2024,1409,9,0,0,0
23/02/2021,Otjozondupa,1857,1769,32,0,0,0
23/02/2021,Zambezi,535,320,8,0,0,0
24/02/2021,Erongo,7388,7109,89,1,35,24
24/02/2021,Hardap,1563,1467,16,0,7,25
24/02/2021,Kharas,2378,2284,27,0,9,7
24/02/2021,Kavango East,1253,948,14,1,24,26
24/02/2021,Kavango West,155,141,2,0,0,0
24/02/2021,Khomas,15124,14826,157,0,90,21
24/02/2021,Kunene,914,849,8,0,0,0
24/02/2021,Ohangwena,751,682,13,0,5,8
24/02/2021,Omaheke,754,716,10,1,6,0
24/02/2021,Omusati,923,721,5,1,28,17
24/02/2021,Oshana,2489,2306,25,0,6,0
24/02/2021,Oshikoto,2084,1641,9,0,60,232
24/02/2021,Otjozondupa,1885,1778,33,1,28,9
24/02/2021,Zambezi,545,320,8,0,10,0
25/02/2021,Erongo,7411,7134,89,0,23,25
25/02/2021,Hardap,1570,1467,16,0,7,0
25/02/2021,Kharas,2389,2320,27,0,11,36
25/02/2021,Kavango East,1287,948,15,1,34,0
25/02/2021,Kavango West,159,141,2,0,4,0
25/02/2021,Khomas,15158,14910,158,1,34,84
25/02/2021,Kunene,919,849,8,0,5,0
25/02/2021,Ohangwena,761,685,13,0,10,3
25/02/2021,Omaheke,771,716,10,0,17,0
25/02/2021,Omusati,933,779,5,0,10,58
25/02/2021,Oshana,2501,2306,25,0,12,0
25/02/2021,Oshikoto,2103,1641,9,0,19,0
25/02/2021,Otjozondupa,1909,1778,33,0,24,0
25/02/2021,Zambezi,553,320,8,0,8,0
26/02/2021,Erongo,7427,7142,89,0,16,8
26/02/2021,Hardap,1579,1483,16,0,9,16
26/02/2021,Kharas,2458,2320,28,1,69,0
26/02/2021,Kavango East,1296,973,15,0,9,25
26/02/2021,Kavango West,160,141,2,0,1,0
26/02/2021,Khomas,15205,14952,158,0,47,42
26/02/2021,Kunene,924,849,8,0,5,0
26/02/2021,Ohangwena,769,685,13,0,8,0
26/02/2021,Omaheke,775,716,11,1,4,0
26/02/2021,Omusati,940,907,5,0,7,128
26/02/2021,Oshana,2502,2306,25,0,1,0
26/02/2021,Oshikoto,2116,1641,9,0,13,0
26/02/2021,Otjozondupa,1931,1785,33,0,22,7
26/02/2021,Zambezi,560,320,8,0,7,0
27/02/2021,Erongo,7453,7153,90,1,26,11
27/02/2021,Hardap,1584,1483,16,0,5,0
27/02/2021,Kharas,2476,2320,28,0,18,0
27/02/2021,Kavango East,1336,973,15,0,40,0
27/02/2021,Kavango West,163,141,2,0,3,0
27/02/2021,Khomas,15226,14967,159,1,21,15
27/02/2021,Kunene,930,849,9,1,6,0
27/02/2021,Ohangwena,770,685,13,0,1,0
27/02/2021,Omaheke,788,731,11,0,13,15
27/02/2021,Omusati,973,907,5,0,33,0
27/02/2021,Oshana,2510,2306,26,1,8,0
27/02/2021,Oshikoto,2131,1641,9,0,15,0
27/02/2021,Otjozondupa,1941,1785,33,0,10,0
27/02/2021,Zambezi,564,320,8,0,4,0
28/02/2021,Erongo,7467,7153,90,0,14,0
28/02/2021,Hardap,1596,1488,17,1,12,5
28/02/2021,Kharas,2478,2320,28,0,2,0
28/02/2021,Kavango East,1361,973,15,0,25,0
28/02/2021,Kavango West,164,141,2,0,1,0
28/02/2021,Khomas,15259,14990,161,2,33,23
28/02/2021,Kunene,936,849,9,0,6,0
28/02/2021,Ohangwena,793,719,13,0,23,34
28/02/2021,Omaheke,820,731,11,0,32,0
28/02/2021,Omusati,978,909,5,0,5,2
28/02/2021,Oshana,2521,2306,26,0,11,0
28/02/2021,Oshikoto,2137,1641,9,0,6,0
28/02/2021,Otjozondupa,1954,1795,34,1,13,10
28/02/2021,Zambezi,569,320,8,0,5,0
01/03/2021,Erongo,7471,7160,90,0,4,7
01/03/2021,Hardap,1596,1525,18,1,0,37
01/03/2021,Kharas,2480,2325,28,0,2,5
01/03/2021,Kavango East,1375,973,15,0,14,0
01/03/2021,Kavango West,164,141,2,0,0,0
01/03/2021,Khomas,15299,15017,162,1,40,27
01/03/2021,Kunene,936,849,9,0,0,0
01/03/2021,Ohangwena,820,735,13,0,27,16
01/03/2021,Omaheke,830,734,11,0,10,3
01/03/2021,Omusati,1010,919,5,0,32,10
01/03/2021,Oshana,2526,2306,26,0,5,0
01/03/2021,Oshikoto,2140,1641,9,0,3,0
01/03/2021,Otjozondupa,1957,1853,34,0,3,58
01/03/2021,Zambezi,578,320,8,0,9,0
02/03/2021,Erongo,7475,7203,90,0,4,43
02/03/2021,Hardap,1599,1528,18,0,3,3
02/03/2021,Kharas,2485,2336,29,1,5,11
02/03/2021,Kavango East,1379,973,15,0,4,0
02/03/2021,Kavango West,164,141,2,0,0,0
02/03/2021,Khomas,15351,15017,165,3,52,0
02/03/2021,Kunene,936,849,9,0,0,0
02/03/2021,Ohangwena,851,735,13,0,31,0
02/03/2021,Omaheke,833,734,11,0,3,0
02/03/2021,Omusati,1010,919,5,0,0,0
02/03/2021,Oshana,2531,2306,26,0,5,0
02/03/2021,Oshikoto,2144,2066,9,0,4,425
02/03/2021,Otjozondupa,1960,1853,34,0,3,0
02/03/2021,Zambezi,579,320,8,0,1,0
03/03/2021,Erongo,7488,7207,90,0,13,4
03/03/2021,Hardap,1604,1528,18,0,5,0
03/03/2021,Kharas,2489,2336,30,1,4,0
03/03/2021,Kavango East,1401,978,15,0,22,5
03/03/2021,Kavango West,164,141,2,0,0,0
03/03/2021,Khomas,15375,15017,165,0,24,0
03/03/2021,Kunene,942,849,9,0,6,0
03/03/2021,Ohangwena,865,735,13,0,14,0
03/03/2021,Omaheke,835,734,11,0,2,0
03/03/2021,Omusati,1016,959,5,0,6,40
03/03/2021,Oshana,2535,2306,26,0,4,0
03/03/2021,Oshikoto,2153,2066,10,1,9,0
03/03/2021,Otjozondupa,2020,1867,34,0,60,14
03/03/2021,Zambezi,579,320,8,0,0,0
04/03/2021,Erongo,7506,7207,90,0,18,0
04/03/2021,Hardap,1608,1535,19,1,4,7
04/03/2021,Kharas,2492,2342,30,0,3,6
04/03/2021,Kavango East,1428,1110,15,0,27,132
04/03/2021,Kavango West,165,153,2,0,1,12
04/03/2021,Khomas,15418,15064,165,0,43,47
04/03/2021,Kunene,957,849,9,0,15,0
04/03/2021,Ohangwena,867,744,13,0,2,9
04/03/2021,Omaheke,843,734,11,0,8,0
04/03/2021,Omusati,1016,959,5,0,0,0
04/03/2021,Oshana,2541,2306,27,1,6,0
04/03/2021,Oshikoto,2161,2066,10,0,8,0
04/03/2021,Otjozondupa,2092,1870,34,0,72,3
04/03/2021,Zambezi,582,320,8,0,3,0
05/03/2021,Erongo,7521,7267,90,0,15,60
05/03/2021,Hardap,1621,1540,19,0,13,5
05/03/2021,Kharas,2509,2342,30,0,17,0
05/03/2021,Kavango East,1440,1110,15,0,12,0
05/03/2021,Kavango West,166,153,2,0,1,0
05/03/2021,Khomas,15468,15064,164,0,50,0
05/03/2021,Kunene,962,849,9,0,5,0
05/03/2021,Ohangwena,904,744,13,0,37,0
05/03/2021,Omaheke,846,734,11,0,3,0
05/03/2021,Omusati,1024,959,5,0,8,0
05/03/2021,Oshana,2546,2315,27,0,5,9
05/03/2021,Oshikoto,2175,2066,10,0,14,0
05/03/2021,Otjozondupa,2110,1903,34,0,18,33
05/03/2021,Zambezi,585,320,8,0,3,0
06/03/2021,Erongo,7530,7267,90,0,9,0
06/03/2021,Hardap,1627,1544,19,0,6,4
06/03/2021,Kharas,2527,2432,30,0,18,90
06/03/2021,Kavango East,1464,1110,15,0,24,0
06/03/2021,Kavango West,167,153,2,0,1,0
06/03/2021,Khomas,15493,15064,164,0,25,0
06/03/2021,Kunene,963,849,9,0,1,0
06/03/2021,Ohangwena,914,744,13,0,10,0
06/03/2021,Omaheke,846,783,11,0,0,49
06/03/2021,Omusati,1031,970,5,0,7,11
06/03/2021,Oshana,2558,2315,28,1,12,0
06/03/2021,Oshikoto,2183,2066,10,0,8,0
06/03/2021,Otjozondupa,2138,1903,34,0,28,0
06/03/2021,Zambezi,589,320,8,0,4,0
07/03/2021,Erongo,7540,7267,91,1,10,0
07/03/2021,Hardap,1636,1551,19,0,9,7
07/03/2021,Kharas,2538,2439,30,0,11,7
07/03/2021,Kavango East,1495,1110,15,0,31,0
07/03/2021,Kavango West,168,153,2,0,1,0
07/03/2021,Khomas,15507,15083,164,0,14,19
07/03/2021,Kunene,966,849,9,0,3,0
07/03/2021,Ohangwena,946,744,13,0,32,0
07/03/2021,Omaheke,846,796,11,0,0,13
07/03/2021,Omusati,1036,970,5,0,5,0
07/03/2021,Oshana,2562,2315,28,0,4,0
07/03/2021,Oshikoto,2200,2066,10,0,17,0
07/03/2021,Otjozondupa,2155,1915,34,0,17,12
07/03/2021,Zambezi,592,320,8,0,3,0
08/03/2021,Erongo,7543,7267,91,0,3,0
08/03/2021,Hardap,1639,1558,21,2,3,7
08/03/2021,Kharas,2543,2442,30,0,5,3
08/03/2021,Kavango East,1506,1206,15,0,11,96
08/03/2021,Kavango West,168,162,2,0,0,9
08/03/2021,Khomas,15532,15083,166,2,25,0
08/03/2021,Kunene,966,945,9,0,0,96
08/03/2021,Ohangwena,980,795,13,0,34,51
08/03/2021,Omaheke,902,796,11,0,56,0
08/03/2021,Omusati,1037,1001,5,0,1,31
08/03/2021,Oshana,2568,2315,28,0,6,0
08/03/2021,Oshikoto,2201,2066,10,0,1,0
08/03/2021,Otjozondupa,2156,1937,35,1,1,22
08/03/2021,Zambezi,596,320,8,0,4,0
09/03/2021,Erongo,7549,7267,93,2,6,0
09/03/2021,Hardap,1640,1562,21,0,1,4
09/03/2021,Kharas,2549,2447,30,0,6,5
09/03/2021,Kavango East,1517,1261,16,1,11,55
09/03/2021,Kavango West,168,162,2,0,0,0
09/03/2021,Khomas,15588,15127,166,0,56,44
09/03/2021,Kunene,966,945,9,0,0,0
09/03/2021,Ohangwena,988,795,13,0,8,0
09/03/2021,Omaheke,908,827,11,0,6,31
09/03/2021,Omusati,1037,1004,5,0,0,3
09/03/2021,Oshana,2571,2315,28,0,3,0
09/03/2021,Oshikoto,2203,2066,11,1,2,0
09/03/2021,Otjozondupa,2167,1945,35,0,11,8
09/03/2021,Zambezi,600,320,8,0,4,0
10/03/2021,Erongo,7566,7267,93,0,17,0
10/03/2021,Hardap,1659,1562,21,0,19,0
10/03/2021,Kharas,2563,2447,30,0,14,0
10/03/2021,Kavango East,1534,1261,17,1,17,0
10/03/2021,Kavango West,168,162,2,0,0,0
10/03/2021,Khomas,15631,15127,166,0,43,0
10/03/2021,Kunene,969,945,9,0,3,0
10/03/2021,Ohangwena,989,795,13,0,1,0
10/03/2021,Omaheke,920,827,11,0,12,0
10/03/2021,Omusati,1039,1007,5,0,2,3
10/03/2021,Oshana,2588,2315,28,0,17,0
10/03/2021,Oshikoto,2215,2123,11,0,12,57
10/03/2021,Otjozondupa,2189,1946,36,1,22,1
10/03/2021,Zambezi,601,320,8,0,1,0
11/03/2021,Erongo,7581,7267,93,0,15,0
11/03/2021,Hardap,1664,1573,21,0,5,11
11/03/2021,Kharas,2578,2458,31,1,15,11
11/03/2021,Kavango East,1535,1261,18,1,1,0
11/03/2021,Kavango West,170,162,2,0,2,0
11/03/2021,Khomas,15662,15127,166,0,31,0
11/03/2021,Kunene,972,954,9,0,3,9
11/03/2021,Ohangwena,989,795,13,0,0,0
11/03/2021,Omaheke,939,827,11,0,19,0
11/03/2021,Omusati,1086,1007,7,2,47,0
11/03/2021,Oshana,2597,2340,29,1,9,25
11/03/2021,Oshikoto,2227,2123,11,0,12,0
11/03/2021,Otjozondupa,2209,2003,38,2,20,57
11/03/2021,Zambezi,601,320,9,1,0,0
12/03/2021,Erongo,7594,7267,93,0,13,0
12/03/2021,Hardap,1681,1582,21,0,17,9
12/03/2021,Kharas,2583,2473,31,0,5,15
12/03/2021,Kavango East,1566,1261,18,0,31,0
12/03/2021,Kavango West,172,162,2,0,2,0
12/03/2021,Khomas,15695,15127,166,0,33,0
12/03/2021,Kunene,976,954,9,0,4,0
12/03/2021,Ohangwena,992,795,13,0,3,0
12/03/2021,Omaheke,943,827,11,0,4,0
12/03/2021,Omusati,1105,1007,7,0,19,0
12/03/2021,Oshana,2607,2348,29,0,10,8
12/03/2021,Oshikoto,2253,2138,11,0,26,15
12/03/2021,Otjozondupa,2237,2003,38,0,28,0
12/03/2021,Zambezi,621,320,9,0,20,0
13/03/2021,Erongo,7631,7359,93,0,37,92
13/03/2021,Hardap,1697,1598,21,0,16,16
13/03/2021,Kharas,2589,2473,31,0,6,0
13/03/2021,Kavango East,1582,1261,18,0,16,0
13/03/2021,Kavango West,173,162,2,0,1,0
13/03/2021,Khomas,15735,15127,166,0,40,0
13/03/2021,Kunene,978,954,9,0,2,0
13/03/2021,Ohangwena,992,795,13,0,0,0
13/03/2021,Omaheke,946,906,11,0,3,79
13/03/2021,Omusati,1105,1026,7,0,0,19
13/03/2021,Oshana,2613,2348,29,0,6,0
13/03/2021,Oshikoto,2265,2138,11,0,12,0
13/03/2021,Otjozondupa,2261,2003,38,0,24,0
13/03/2021,Zambezi,633,320,9,0,12,0
14/03/2021,Erongo,7666,7359,93,0,35,0
14/03/2021,Hardap,1706,1598,21,0,9,0
14/03/2021,Kharas,2596,2494,31,0,7,21
14/03/2021,Kavango East,1591,1273,18,0,9,12
14/03/2021,Kavango West,173,166,2,0,0,4
14/03/2021,Khomas,15757,15127,169,3,22,0
14/03/2021,Kunene,990,954,9,0,12,0
14/03/2021,Ohangwena,1015,795,13,0,23,0
14/03/2021,Omaheke,947,906,11,0,1,0
14/03/2021,Omusati,1137,1027,7,0,32,1
14/03/2021,Oshana,2629,2348,30,1,16,0
14/03/2021,Oshikoto,2296,2138,11,0,31,0
14/03/2021,Otjozondupa,2272,2009,41,3,11,6
14/03/2021,Zambezi,649,320,9,0,16,0
15/03/2021,Erongo,7669,7386,95,2,3,27
15/03/2021,Hardap,1711,1603,24,3,5,5
15/03/2021,Kharas,2609,2503,33,2,13,9
15/03/2021,Kavango East,1596,1314,18,0,5,41
15/03/2021,Kavango West,173,166,2,0,0,0
15/03/2021,Khomas,15768,15197,170,1,11,70
15/03/2021,Kunene,991,954,10,1,1,0
15/03/2021,Ohangwena,1015,918,13,0,0,123
15/03/2021,Omaheke,948,906,11,0,1,0
15/03/2021,Omusati,1137,1027,7,0,0,0
15/03/2021,Oshana,2629,2352,30,0,0,4
15/03/2021,Oshikoto,2296,2138,11,0,0,0
15/03/2021,Otjozondupa,2272,2009,41,0,0,0
15/03/2021,Zambezi,652,320,9,0,3,0
16/03/2021,Erongo,7674,7386,96,1,5,0
16/03/2021,Hardap,1711,1603,24,0,0,0
16/03/2021,Kharas,2621,2503,33,0,12,0
16/03/2021,Kavango East,1596,1314,19,1,0,0
16/03/2021,Kavango West,173,166,2,0,0,0
16/03/2021,Khomas,15807,15296,171,1,39,99
16/03/2021,Kunene,992,958,10,0,1,4
16/03/2021,Ohangwena,1024,964,13,0,9,46
16/03/2021,Omaheke,949,906,11,0,1,0
16/03/2021,Omusati,1138,1027,7,0,1,0
16/03/2021,Oshana,2635,2352,30,0,6,0
16/03/2021,Oshikoto,2297,2138,11,0,1,0
16/03/2021,Otjozondupa,2277,2009,41,0,5,0
16/03/2021,Zambezi,652,320,9,0,0,0
17/03/2021,Erongo,7688,7386,96,0,14,0
17/03/2021,Hardap,1739,1603,24,0,28,0
17/03/2021,Kharas,2627,2511,34,1,6,8
17/03/2021,Kavango East,1611,1314,21,2,15,0
17/03/2021,Kavango West,173,166,2,0,0,0
17/03/2021,Khomas,15822,15308,174,3,15,12
17/03/2021,Kunene,999,958,10,0,7,0
17/03/2021,Ohangwena,1025,965,13,0,1,1
17/03/2021,Omaheke,970,906,11,0,21,0
17/03/2021,Omusati,1138,1027,7,0,0,0
17/03/2021,Oshana,2639,2352,30,0,4,0
17/03/2021,Oshikoto,2297,2138,11,0,0,0
17/03/2021,Otjozondupa,2304,2151,41,0,27,142
17/03/2021,Zambezi,652,320,9,0,0,0
18/03/2021,Erongo,7721,7386,97,1,33,0
18/03/2021,Hardap,1752,1618,24,0,13,15
18/03/2021,Kharas,2641,2521,34,0,14,10
18/03/2021,Kavango East,1626,1358,21,0,15,44
18/03/2021,Kavango West,176,166,2,0,3,0
18/03/2021,Khomas,15887,15355,175,1,65,47
18/03/2021,Kunene,1008,958,10,0,9,0
18/03/2021,Ohangwena,1038,965,13,0,13,0
18/03/2021,Omaheke,981,906,11,0,11,0
18/03/2021,Omusati,1142,1027,7,0,4,0
18/03/2021,Oshana,2678,2352,30,0,39,0
18/03/2021,Oshikoto,2317,2138,11,0,20,0
18/03/2021,Otjozondupa,2344,2151,41,0,40,0
18/03/2021,Zambezi,654,320,10,1,2,0
19/03/2021,Erongo,7763,7386,98,1,42,0
19/03/2021,Hardap,1763,1633,25,1,11,15
19/03/2021,Kharas,2649,2521,34,0,8,0
19/03/2021,Kavango East,1650,1358,21,0,24,0
19/03/2021,Kavango West,180,166,2,0,4,0
19/03/2021,Khomas,15915,15378,175,0,28,23
19/03/2021,Kunene,1031,959,11,1,23,1
19/03/2021,Ohangwena,1048,987,13,0,10,22
19/03/2021,Omaheke,993,906,12,1,12,0
19/03/2021,Omusati,1146,1027,7,0,4,0
19/03/2021,Oshana,2685,2352,30,0,7,0
19/03/2021,Oshikoto,2337,2138,13,2,20,0
19/03/2021,Otjozondupa,2389,2151,41,0,45,0
19/03/2021,Zambezi,654,320,10,0,0,0
20/03/2021,Erongo,7798,7386,98,0,35,0
20/03/2021,Hardap,1789,1647,25,0,26,14
20/03/2021,Kharas,2659,2531,34,0,10,10
20/03/2021,Kavango East,1681,1358,21,0,31,0
20/03/2021,Kavango West,181,166,2,0,1,0
20/03/2021,Khomas,15960,15406,175,0,45,28
20/03/2021,Kunene,1033,959,11,0,2,0
20/03/2021,Ohangwena,1058,987,13,0,10,0
20/03/2021,Omaheke,997,922,12,0,4,16
20/03/2021,Omusati,1150,1027,7,0,4,0
20/03/2021,Oshana,2713,2352,30,0,28,0
20/03/2021,Oshikoto,2366,2138,13,0,29,0
20/03/2021,Otjozondupa,2434,2151,41,0,45,0
20/03/2021,Zambezi,658,320,10,0,4,0
21/03/2021,Erongo,7833,7386,98,0,35,0
21/03/2021,Hardap,1800,1657,25,0,11,10
21/03/2021,Kharas,2669,2552,34,0,10,21
21/03/2021,Kavango East,1691,1358,21,0,10,0
21/03/2021,Kavango West,181,166,2,0,0,0
21/03/2021,Khomas,15978,15418,175,0,18,12
21/03/2021,Kunene,1057,960,11,0,24,1
21/03/2021,Ohangwena,1067,987,14,1,9,0
21/03/2021,Omaheke,997,922,12,0,0,0
21/03/2021,Omusati,1151,1131,8,1,1,104
21/03/2021,Oshana,2720,2352,30,0,7,0
21/03/2021,Oshikoto,2380,2138,13,0,14,0
21/03/2021,Otjozondupa,2467,2157,41,0,33,6
21/03/2021,Zambezi,662,320,10,0,4,0
22/03/2021,Erongo,7840,7494,98,0,7,108
22/03/2021,Hardap,1809,1666,25,0,9,9
22/03/2021,Kharas,2669,2557,34,0,0,5
22/03/2021,Kavango East,1697,1358,21,0,6,0
22/03/2021,Kavango West,181,166,2,0,0,0
22/03/2021,Khomas,15990,15438,176,1,12,20
22/03/2021,Kunene,1085,960,11,0,28,0
22/03/2021,Ohangwena,1085,987,15,1,18,0
22/03/2021,Omaheke,997,922,12,0,0,0
22/03/2021,Omusati,1160,1132,8,0,9,1
22/03/2021,Oshana,2721,2399,30,0,1,47
22/03/2021,Oshikoto,2391,2138,13,0,11,0
22/03/2021,Otjozondupa,2482,2157,43,2,15,0
22/03/2021,Zambezi,664,320,10,0,2,0
23/03/2021,Erongo,7840,7494,98,0,0,0
23/03/2021,Hardap,1831,1666,26,1,22,0
23/03/2021,Kharas,2692,2564,34,0,23,7
23/03/2021,Kavango East,1698,1407,21,0,1,49
23/03/2021,Kavango West,181,171,2,0,0,5
23/03/2021,Khomas,16030,15452,176,0,40,14
23/03/2021,Kunene,1085,1013,11,0,0,53
23/03/2021,Ohangwena,1085,1017,15,0,0,30
23/03/2021,Omaheke,998,922,13,1,1,0
23/03/2021,Omusati,1160,1136,8,0,0,4
23/03/2021,Oshana,2721,2399,30,0,0,0
23/03/2021,Oshikoto,2391,2138,15,2,0,0
23/03/2021,Otjozondupa,2482,2277,43,0,0,120
23/03/2021,Zambezi,670,320,10,0,6,0
24/03/2021,Erongo,7856,7494,98,0,16,0
24/03/2021,Hardap,1832,1678,26,0,1,12
24/03/2021,Kharas,2697,2575,34,0,5,11
24/03/2021,Kavango East,1698,1412,21,0,0,5
24/03/2021,Kavango West,181,171,2,0,0,0
24/03/2021,Khomas,16090,15463,176,0,60,11
24/03/2021,Kunene,1142,1013,11,0,57,0
24/03/2021,Ohangwena,1086,1036,15,0,1,19
24/03/2021,Omaheke,999,945,13,0,1,23
24/03/2021,Omusati,1160,1136,8,0,0,0
24/03/2021,Oshana,2725,2669,30,0,4,270
24/03/2021,Oshikoto,2392,2372,15,0,1,234
24/03/2021,Otjozondupa,2482,2277,43,0,0,0
24/03/2021,Zambezi,670,643,10,0,0,323
25/03/2021,Erongo,7880,7494,99,1,24,0
25/03/2021,Hardap,1860,1678,26,0,28,0
25/03/2021,Kharas,2706,2586,34,0,9,11
25/03/2021,Kavango East,1706,1617,21,0,8,205
25/03/2021,Kavango West,183,176,2,0,2,5
25/03/2021,Khomas,16123,15463,176,0,33,0
25/03/2021,Kunene,1146,1022,11,0,4,9
25/03/2021,Ohangwena,1093,1036,16,1,7,0
25/03/2021,Omaheke,1001,945,13,0,2,0
25/03/2021,Omusati,1166,1139,8,0,6,3
25/03/2021,Oshana,2726,2669,30,0,1,0
25/03/2021,Oshikoto,2407,2372,15,0,15,0
25/03/2021,Otjozondupa,2510,2310,43,0,28,33
25/03/2021,Zambezi,672,646,10,0,2,3
26/03/2021,Erongo,7919,7538,99,0,39,44
26/03/2021,Hardap,1883,1678,29,3,23,0
26/03/2021,Kharas,2720,2586,34,0,14,0
26/03/2021,Kavango East,1733,1617,21,0,27,0
26/03/2021,Kavango West,185,176,2,0,2,0
26/03/2021,Khomas,16179,15545,176,0,56,82
26/03/2021,Kunene,1152,1022,11,0,6,0
26/03/2021,Ohangwena,1099,1036,16,0,6,0
26/03/2021,Omaheke,1008,945,14,1,7,0
26/03/2021,Omusati,1169,1141,8,0,3,2
26/03/2021,Oshana,2749,2669,31,1,23,0
26/03/2021,Oshikoto,2439,2372,15,0,32,0
26/03/2021,Otjozondupa,2588,2314,43,0,78,4
26/03/2021,Zambezi,676,653,10,0,4,7
27/03/2021,Erongo,7933,7578,99,0,14,40
27/03/2021,Hardap,1951,1678,29,0,68,0
27/03/2021,Kharas,2723,2615,35,1,3,29
27/03/2021,Kavango East,1734,1617,21,0,1,0
27/03/2021,Kavango West,186,176,2,0,1,0
27/03/2021,Khomas,16192,15545,176,0,13,0
27/03/2021,Kunene,1162,1036,11,0,10,14
27/03/2021,Ohangwena,1099,1036,16,0,0,0
27/03/2021,Omaheke,1009,945,14,0,1,0
27/03/2021,Omusati,1169,1141,8,0,0,0
27/03/2021,Oshana,2749,2669,31,0,0,0
27/03/2021,Oshikoto,2441,2372,15,0,2,0
27/03/2021,Otjozondupa,2607,2337,43,0,19,23
27/03/2021,Zambezi,677,653,10,0,1,0
28/03/2021,Erongo,7950,7578,99,0,17,0
28/03/2021,Hardap,2007,1678,29,0,56,0
28/03/2021,Kharas,2734,2617,35,0,11,2
28/03/2021,Kavango East,1752,1647,22,1,18,30
28/03/2021,Kavango West,187,176,2,0,1,0
28/03/2021,Khomas,16227,15552,177,1,35,7
28/03/2021,Kunene,1207,1046,11,0,45,10
28/03/2021,Ohangwena,1110,1036,16,0,11,0
28/03/2021,Omaheke,1009,945,14,0,0,0
28/03/2021,Omusati,1178,1149,8,0,9,8
28/03/2021,Oshana,2778,2669,31,0,29,0
28/03/2021,Oshikoto,2466,2372,15,0,25,0
28/03/2021,Otjozondupa,2639,2337,44,1,32,0
28/03/2021,Zambezi,679,653,10,0,2,0
29/03/2021,Erongo,7954,7618,99,0,4,40
29/03/2021,Hardap,2011,1777,29,0,4,99
29/03/2021,Kharas,2741,2619,35,0,7,2
